"Time","Arroyo TECSource {name=""Chamber Temp""}","3458A {name=""Vz""}","value {host=""b6af97171031"", name=""Ambient_Temp"", sensor=""SCD41"", topic=""lab_sensors/SCD41""}","value {host=""b6af97171031"", name=""Ambient_Temp"", sensor=""TMP117"", topic=""lab_sensors/TMP117""}"
2024-11-08 00:08:00,,,17.7500000,20.1500000
2024-11-08 00:08:10,,,17.7400000,20.1500000
2024-11-08 00:08:20,,,17.7400000,20.1550000
2024-11-08 00:08:30,,,17.7400000,20.1500000
2024-11-08 00:08:40,,,17.7450000,20.1600000
2024-11-08 00:08:50,,,17.7350000,20.1600000
2024-11-08 00:09:00,,,17.7333333,20.1600000
2024-11-08 00:09:10,,,17.7150000,20.1600000
2024-11-08 00:09:20,,,17.7200000,20.1600000
2024-11-08 00:09:24,22.9990000,,,
2024-11-08 00:09:30,,,17.7100000,20.1550000
2024-11-08 00:09:34,,10.4704062,,
2024-11-08 00:09:34,22.9980000,,,
2024-11-08 00:09:40,,,17.7100000,20.1600000
2024-11-08 00:09:44,22.9980000,,,
2024-11-08 00:09:50,,,17.6900000,20.1600000
2024-11-08 00:09:54,,10.4704067,,
2024-11-08 00:09:54,22.9980000,,,
2024-11-08 00:10:00,,,17.6950000,20.1600000
2024-11-08 00:10:04,22.9980000,,,
2024-11-08 00:10:10,,,17.6900000,20.1600000
2024-11-08 00:10:14,,10.4704067,,
2024-11-08 00:10:14,22.9980000,,,
2024-11-08 00:10:20,,,17.6866667,20.1600000
2024-11-08 00:10:24,22.9980000,,,
2024-11-08 00:10:30,,,17.7050000,20.1600000
2024-11-08 00:10:34,,10.4704061,,
2024-11-08 00:10:34,22.9980000,,,
2024-11-08 00:10:40,,,17.7100000,20.1600000
2024-11-08 00:10:44,22.9980000,,,
2024-11-08 00:10:50,,,17.6950000,20.1600000
2024-11-08 00:10:54,,10.4704059,,
2024-11-08 00:10:54,22.9980000,,,
2024-11-08 00:11:00,,,17.7050000,20.1600000
2024-11-08 00:11:04,22.9980000,,,
2024-11-08 00:11:10,,,17.6900000,20.1600000
2024-11-08 00:11:14,,10.4704059,,
2024-11-08 00:11:14,22.9980000,,,
2024-11-08 00:11:20,,,17.7000000,20.1600000
2024-11-08 00:11:24,22.9980000,,,
2024-11-08 00:11:30,,,17.6950000,20.1600000
2024-11-08 00:11:34,,10.4704072,,
2024-11-08 00:11:34,22.9980000,,,
2024-11-08 00:11:40,,,17.6950000,20.1550000
2024-11-08 00:11:44,22.9980000,,,
2024-11-08 00:11:50,,,17.6833333,20.1500000
2024-11-08 00:11:54,,10.4704057,,
2024-11-08 00:11:54,22.9970000,,,
2024-11-08 00:12:00,,,17.6800000,20.1500000
2024-11-08 00:12:04,22.9980000,,,
2024-11-08 00:12:10,,,17.6800000,20.1500000
2024-11-08 00:12:14,,10.4704058,,
2024-11-08 00:12:14,22.9980000,,,
2024-11-08 00:12:20,,,17.6850000,20.1500000
2024-11-08 00:12:24,22.9980000,,,
2024-11-08 00:12:30,,,17.6750000,20.1500000
2024-11-08 00:12:34,,10.4704066,,
2024-11-08 00:12:34,22.9980000,,,
2024-11-08 00:12:40,,,17.6950000,20.1450000
2024-11-08 00:12:44,22.9980000,,,
2024-11-08 00:12:50,,,17.6800000,20.1400000
2024-11-08 00:12:54,,10.4704064,,
2024-11-08 00:12:54,22.9980000,,,
2024-11-08 00:13:00,,,17.6750000,20.1450000
2024-11-08 00:13:04,22.9980000,,,
2024-11-08 00:13:10,,,17.6750000,20.1400000
2024-11-08 00:13:14,,10.4704059,,
2024-11-08 00:13:14,22.9980000,,,
2024-11-08 00:13:20,,,17.6800000,20.1400000
2024-11-08 00:13:24,22.9980000,,,
2024-11-08 00:13:30,,,17.6850000,20.1450000
2024-11-08 00:13:40,,,17.6700000,20.1400000
2024-11-08 00:13:50,,,17.6700000,20.1400000
2024-11-08 00:14:00,,,17.6700000,20.1500000
2024-11-08 00:14:10,,,17.6750000,20.1450000
2024-11-08 00:14:20,,,17.6750000,20.1400000
2024-11-08 00:14:30,,,17.6750000,20.1450000
2024-11-08 00:14:40,,,17.6850000,20.1400000
2024-11-08 00:14:47,22.9980000,,,
2024-11-08 00:14:50,,,17.6733333,20.1400000
2024-11-08 00:14:57,,10.4704085,,
2024-11-08 00:14:57,22.9980000,,,
2024-11-08 00:15:00,,,17.6600000,20.1400000
2024-11-08 00:15:07,22.9980000,,,
2024-11-08 00:15:10,,,17.6550000,20.1400000
2024-11-08 00:15:17,,10.4704076,,
2024-11-08 00:15:17,22.9980000,,,
2024-11-08 00:15:20,,,17.6650000,20.1450000
2024-11-08 00:15:27,22.9990000,,,
2024-11-08 00:15:30,,,17.6750000,20.1450000
2024-11-08 00:15:37,,10.4704081,,
2024-11-08 00:15:37,22.9980000,,,
2024-11-08 00:15:40,,,17.6850000,20.1450000
2024-11-08 00:15:47,22.9980000,,,
2024-11-08 00:15:50,,,17.6550000,20.1450000
2024-11-08 00:15:57,,10.4704086,,
2024-11-08 00:15:57,22.9980000,,,
2024-11-08 00:16:00,,,17.6600000,20.1500000
2024-11-08 00:16:07,22.9980000,,,
2024-11-08 00:16:10,,,17.6550000,20.1450000
2024-11-08 00:16:17,,10.4704084,,
2024-11-08 00:16:17,22.9980000,,,
2024-11-08 00:16:20,,,17.6566667,20.1400000
2024-11-08 00:16:27,22.9980000,,,
2024-11-08 00:16:30,,,17.6800000,20.1400000
2024-11-08 00:16:37,,10.4704097,,
2024-11-08 00:16:37,22.9980000,,,
2024-11-08 00:16:40,,,17.6650000,20.1450000
2024-11-08 00:16:47,22.9980000,,,
2024-11-08 00:16:50,,,17.6600000,20.1400000
2024-11-08 00:16:57,,10.4704090,,
2024-11-08 00:16:57,22.9980000,,,
2024-11-08 00:17:00,,,17.6500000,20.1450000
2024-11-08 00:17:07,22.9980000,,,
2024-11-08 00:17:10,,,17.6550000,20.1400000
2024-11-08 00:17:17,,10.4704081,,
2024-11-08 00:17:17,22.9980000,,,
2024-11-08 00:17:20,,,17.6500000,20.1450000
2024-11-08 00:17:27,22.9980000,,,
2024-11-08 00:17:30,,,17.6300000,20.1450000
2024-11-08 00:17:37,,10.4704095,,
2024-11-08 00:17:37,22.9980000,,,
2024-11-08 00:17:40,,,17.6266667,20.1450000
2024-11-08 00:17:47,22.9980000,,,
2024-11-08 00:17:50,,,17.6350000,20.1400000
2024-11-08 00:17:57,,10.4704084,,
2024-11-08 00:17:57,22.9980000,,,
2024-11-08 00:18:00,,,17.6300000,20.1450000
2024-11-08 00:18:07,22.9990000,,,
2024-11-08 00:18:10,,,17.6400000,20.1400000
2024-11-08 00:18:17,,10.4704071,,
2024-11-08 00:18:17,22.9990000,,,
2024-11-08 00:18:20,,,17.6400000,20.1400000
2024-11-08 00:18:27,22.9980000,,,
2024-11-08 00:18:30,,,17.6500000,20.1350000
2024-11-08 00:18:37,,10.4704085,,
2024-11-08 00:18:37,22.9980000,,,
2024-11-08 00:18:40,,,17.6550000,20.1350000
2024-11-08 00:18:47,22.9990000,,,
2024-11-08 00:18:50,,,17.6450000,20.1350000
2024-11-08 00:18:57,,10.4704093,,
2024-11-08 00:18:57,22.9990000,,,
2024-11-08 00:19:00,,,17.6400000,20.1350000
2024-11-08 00:19:07,22.9990000,,,
2024-11-08 00:19:10,,,17.6466667,20.1350000
2024-11-08 00:19:17,,10.4704093,,
2024-11-08 00:19:17,22.9980000,,,
2024-11-08 00:19:20,,,17.6500000,20.1300000
2024-11-08 00:19:27,22.9980000,,,
2024-11-08 00:19:30,,,17.6500000,20.1400000
2024-11-08 00:19:37,,10.4704106,,
2024-11-08 00:19:37,22.9980000,,,
2024-11-08 00:19:40,,,17.6550000,20.1350000
2024-11-08 00:19:47,22.9980000,,,
2024-11-08 00:19:50,,,17.6450000,20.1300000
2024-11-08 00:19:57,,10.4704098,,
2024-11-08 00:19:57,22.9980000,,,
2024-11-08 00:20:00,,,17.6500000,20.1300000
2024-11-08 00:20:07,22.9980000,,,
2024-11-08 00:20:10,,,17.6650000,20.1300000
2024-11-08 00:20:17,,10.4704093,,
2024-11-08 00:20:17,22.9980000,,,
2024-11-08 00:20:20,,,17.6450000,20.1300000
2024-11-08 00:20:27,22.9980000,,,
2024-11-08 00:20:30,,,17.6350000,20.1300000
2024-11-08 00:20:37,,10.4704109,,
2024-11-08 00:20:37,22.9980000,,,
2024-11-08 00:20:40,,,17.6300000,20.1400000
2024-11-08 00:20:47,22.9990000,,,
2024-11-08 00:20:50,,,17.6450000,20.1350000
2024-11-08 00:20:57,,10.4704105,,
2024-11-08 00:20:57,22.9990000,,,
2024-11-08 00:21:00,,,17.6300000,20.1350000
2024-11-08 00:21:07,22.9990000,,,
2024-11-08 00:21:10,,,17.6400000,20.1300000
2024-11-08 00:21:17,,10.4704114,,
2024-11-08 00:21:17,22.9990000,,,
2024-11-08 00:21:20,,,17.6350000,20.1300000
2024-11-08 00:21:30,,,17.6400000,20.1300000
2024-11-08 00:21:37,22.9980000,,,
2024-11-08 00:21:40,,,17.6350000,20.1300000
2024-11-08 00:21:46,,10.4704107,,
2024-11-08 00:21:47,22.9990000,,,
2024-11-08 00:21:50,,,17.6200000,20.1300000
2024-11-08 00:21:57,22.9990000,,,
2024-11-08 00:22:00,,,17.6350000,20.1300000
2024-11-08 00:22:06,,10.4704105,,
2024-11-08 00:22:07,22.9980000,,,
2024-11-08 00:22:10,,,17.6366667,20.1250000
2024-11-08 00:22:17,22.9990000,,,
2024-11-08 00:22:20,,,17.6350000,20.1150000
2024-11-08 00:22:27,,10.4704103,,
2024-11-08 00:22:27,22.9990000,,,
2024-11-08 00:22:30,,,17.6500000,20.1200000
2024-11-08 00:22:37,23.0000000,,,
2024-11-08 00:22:40,,,17.6400000,20.1200000
2024-11-08 00:22:47,,10.4704114,,
2024-11-08 00:22:47,23.0010000,,,
2024-11-08 00:22:50,,,17.6550000,20.1300000
2024-11-08 00:22:57,23.0000000,,,
2024-11-08 00:23:00,,,17.6850000,20.1300000
2024-11-08 00:23:07,,10.4704110,,
2024-11-08 00:23:07,23.0010000,,,
2024-11-08 00:23:10,,,17.6800000,20.1300000
2024-11-08 00:23:17,23.0010000,,,
2024-11-08 00:23:20,,,17.7000000,20.1300000
2024-11-08 00:23:27,,10.4704117,,
2024-11-08 00:23:27,23.0010000,,,
2024-11-08 00:23:30,,,17.6950000,20.1300000
2024-11-08 00:23:37,23.0010000,,,
2024-11-08 00:23:40,,,17.6900000,20.1300000
2024-11-08 00:23:47,,10.4704126,,
2024-11-08 00:23:47,23.0010000,,,
2024-11-08 00:23:50,,,17.7000000,20.1300000
2024-11-08 00:23:57,23.0010000,,,
2024-11-08 00:24:00,,,17.6950000,20.1300000
2024-11-08 00:24:07,,10.4704129,,
2024-11-08 00:24:07,23.0000000,,,
2024-11-08 00:24:10,,,17.6900000,20.1300000
2024-11-08 00:24:17,23.0010000,,,
2024-11-08 00:24:20,,,17.6900000,20.1350000
2024-11-08 00:24:27,,10.4704126,,
2024-11-08 00:24:27,23.0010000,,,
2024-11-08 00:24:30,,,17.7050000,20.1300000
2024-11-08 00:24:37,23.0010000,,,
2024-11-08 00:24:40,,,17.7050000,20.1300000
2024-11-08 00:24:47,,10.4704115,,
2024-11-08 00:24:47,23.0010000,,,
2024-11-08 00:24:50,,,17.7000000,20.1300000
2024-11-08 00:24:57,23.0010000,,,
2024-11-08 00:25:00,,,17.7033333,20.1300000
2024-11-08 00:25:07,,10.4704115,,
2024-11-08 00:25:07,23.0010000,,,
2024-11-08 00:25:10,,,17.7000000,20.1300000
2024-11-08 00:25:17,23.0010000,,,
2024-11-08 00:25:20,,,17.7050000,20.1300000
2024-11-08 00:25:27,,10.4704127,,
2024-11-08 00:25:27,23.0000000,,,
2024-11-08 00:25:30,,,17.7050000,20.1300000
2024-11-08 00:25:37,23.0000000,,,
2024-11-08 00:25:40,,,17.7250000,20.1250000
2024-11-08 00:25:47,,10.4704134,,
2024-11-08 00:25:47,23.0010000,,,
2024-11-08 00:25:50,,,17.7250000,20.1300000
2024-11-08 00:25:57,23.0010000,,,
2024-11-08 00:26:00,,,17.7400000,20.1200000
2024-11-08 00:26:07,,10.4704120,,
2024-11-08 00:26:07,23.0010000,,,
2024-11-08 00:26:10,,,17.7450000,20.1250000
2024-11-08 00:26:17,23.0010000,,,
2024-11-08 00:26:20,,,17.7200000,20.1250000
2024-11-08 00:26:27,,10.4704125,,
2024-11-08 00:26:27,23.0000000,,,
2024-11-08 00:26:30,,,17.7200000,20.1300000
2024-11-08 00:26:37,23.0010000,,,
2024-11-08 00:26:40,,,17.7350000,20.1300000
2024-11-08 00:26:47,,10.4704133,,
2024-11-08 00:26:47,23.0010000,,,
2024-11-08 00:26:50,,,17.7350000,20.1300000
2024-11-08 00:26:57,23.0010000,,,
2024-11-08 00:27:00,,,17.7500000,20.1300000
2024-11-08 00:27:07,,10.4704128,,
2024-11-08 00:27:07,23.0000000,,,
2024-11-08 00:27:10,,,17.7600000,20.1300000
2024-11-08 00:27:17,23.0010000,,,
2024-11-08 00:27:20,,,17.7500000,20.1300000
2024-11-08 00:27:27,,10.4704123,,
2024-11-08 00:27:27,23.0010000,,,
2024-11-08 00:27:30,,,17.7550000,20.1300000
2024-11-08 00:27:37,23.0010000,,,
2024-11-08 00:27:40,,,17.7700000,20.1300000
2024-11-08 00:27:47,,10.4704116,,
2024-11-08 00:27:47,23.0010000,,,
2024-11-08 00:27:50,,,17.7600000,20.1300000
2024-11-08 00:27:57,23.0010000,,,
2024-11-08 00:28:00,,,17.7633333,20.1300000
2024-11-08 00:28:07,,10.4704123,,
2024-11-08 00:28:07,23.0010000,,,
2024-11-08 00:28:10,,,17.7550000,20.1300000
2024-11-08 00:28:17,23.0010000,,,
2024-11-08 00:28:20,,,17.7800000,20.1300000
2024-11-08 00:28:27,,10.4704116,,
2024-11-08 00:28:27,23.0010000,,,
2024-11-08 00:28:30,,,17.7650000,20.1300000
2024-11-08 00:28:37,23.0010000,,,
2024-11-08 00:28:40,,,17.7700000,20.1300000
2024-11-08 00:28:47,,10.4704094,,
2024-11-08 00:28:48,23.0000000,,,
2024-11-08 00:28:50,,,17.7650000,20.1300000
2024-11-08 00:28:58,23.0000000,,,
2024-11-08 00:29:00,,,17.7600000,20.1300000
2024-11-08 00:29:07,,10.4704106,,
2024-11-08 00:29:08,23.0000000,,,
2024-11-08 00:29:10,,,17.7550000,20.1300000
2024-11-08 00:29:18,23.0000000,,,
2024-11-08 00:29:20,,,17.7600000,20.1300000
2024-11-08 00:29:27,,10.4704095,,
2024-11-08 00:29:28,23.0000000,,,
2024-11-08 00:29:30,,,17.7766667,20.1300000
2024-11-08 00:29:38,23.0000000,,,
2024-11-08 00:29:40,,,17.7700000,20.1300000
2024-11-08 00:29:47,,10.4704134,,
2024-11-08 00:29:48,23.0000000,,,
2024-11-08 00:29:50,,,17.7700000,20.1350000
2024-11-08 00:29:58,23.0000000,,,
2024-11-08 00:30:00,,,17.7750000,20.1400000
2024-11-08 00:30:07,,10.4704124,,
2024-11-08 00:30:08,23.0000000,,,
2024-11-08 00:30:10,,,17.7700000,20.1350000
2024-11-08 00:30:18,23.0000000,,,
2024-11-08 00:30:20,,,17.7650000,20.1350000
2024-11-08 00:30:27,,10.4704130,,
2024-11-08 00:30:28,23.0000000,,,
2024-11-08 00:30:30,,,17.7700000,20.1300000
2024-11-08 00:30:38,23.0010000,,,
2024-11-08 00:30:40,,,17.7750000,20.1400000
2024-11-08 00:30:47,,10.4704130,,
2024-11-08 00:30:48,23.0010000,,,
2024-11-08 00:30:50,,,17.7900000,20.1400000
2024-11-08 00:30:58,23.0000000,,,
2024-11-08 00:31:00,,,17.7833333,20.1450000
2024-11-08 00:31:07,,10.4704145,,
2024-11-08 00:31:08,23.0010000,,,
2024-11-08 00:31:10,,,17.8000000,20.1450000
2024-11-08 00:31:18,23.0010000,,,
2024-11-08 00:31:20,,,17.7950000,20.1500000
2024-11-08 00:31:27,,10.4704146,,
2024-11-08 00:31:28,23.0000000,,,
2024-11-08 00:31:30,,,17.8000000,20.1500000
2024-11-08 00:31:38,23.0000000,,,
2024-11-08 00:31:40,,,17.8000000,20.1500000
2024-11-08 00:31:47,,10.4704127,,
2024-11-08 00:31:48,23.0000000,,,
2024-11-08 00:31:50,,,17.7850000,20.1500000
2024-11-08 00:31:58,23.0000000,,,
2024-11-08 00:32:00,,,17.7950000,20.1500000
2024-11-08 00:32:07,,10.4704128,,
2024-11-08 00:32:08,23.0000000,,,
2024-11-08 00:32:10,,,17.7950000,20.1500000
2024-11-08 00:32:18,23.0000000,,,
2024-11-08 00:32:20,,,17.7933333,20.1550000
2024-11-08 00:32:27,,10.4704131,,
2024-11-08 00:32:28,23.0000000,,,
2024-11-08 00:32:30,,,17.7850000,20.1500000
2024-11-08 00:32:38,23.0000000,,,
2024-11-08 00:32:40,,,17.7950000,20.1550000
2024-11-08 00:32:47,,10.4704135,,
2024-11-08 00:32:48,23.0000000,,,
2024-11-08 00:32:50,,,17.7900000,20.1500000
2024-11-08 00:32:58,23.0000000,,,
2024-11-08 00:33:00,,,17.7950000,20.1500000
2024-11-08 00:33:07,,10.4704122,,
2024-11-08 00:33:08,23.0000000,,,
2024-11-08 00:33:10,,,17.7850000,20.1550000
2024-11-08 00:33:18,23.0000000,,,
2024-11-08 00:33:20,,,17.7750000,20.1550000
2024-11-08 00:33:27,,10.4704127,,
2024-11-08 00:33:28,23.0000000,,,
2024-11-08 00:33:30,,,17.7800000,20.1500000
2024-11-08 00:33:38,23.0000000,,,
2024-11-08 00:33:40,,,17.7850000,20.1550000
2024-11-08 00:33:47,,10.4704122,,
2024-11-08 00:33:48,23.0000000,,,
2024-11-08 00:33:50,,,17.7733333,20.1600000
2024-11-08 00:33:58,23.0000000,,,
2024-11-08 00:34:00,,,17.7750000,20.1550000
2024-11-08 00:34:07,,10.4704124,,
2024-11-08 00:34:08,23.0000000,,,
2024-11-08 00:34:10,,,17.7700000,20.1600000
2024-11-08 00:34:18,23.0000000,,,
2024-11-08 00:34:20,,,17.7900000,20.1600000
2024-11-08 00:34:27,,10.4704114,,
2024-11-08 00:34:28,23.0000000,,,
2024-11-08 00:34:30,,,17.7850000,20.1550000
2024-11-08 00:34:38,23.0000000,,,
2024-11-08 00:34:40,,,17.7800000,20.1500000
2024-11-08 00:34:47,,10.4704112,,
2024-11-08 00:34:48,23.0000000,,,
2024-11-08 00:34:50,,,17.7750000,20.1550000
2024-11-08 00:34:58,23.0000000,,,
2024-11-08 00:35:00,,,17.7750000,20.1500000
2024-11-08 00:35:07,,10.4704117,,
2024-11-08 00:35:08,23.0000000,,,
2024-11-08 00:35:10,,,17.7850000,20.1500000
2024-11-08 00:35:18,23.0000000,,,
2024-11-08 00:35:20,,,17.7800000,20.1500000
2024-11-08 00:35:27,,10.4704114,,
2024-11-08 00:35:28,23.0000000,,,
2024-11-08 00:35:30,,,17.7850000,20.1500000
2024-11-08 00:35:38,23.0000000,,,
2024-11-08 00:35:40,,,17.7750000,20.1450000
2024-11-08 00:35:47,,10.4704125,,
2024-11-08 00:35:48,23.0000000,,,
2024-11-08 00:35:50,,,17.7750000,20.1400000
2024-11-08 00:35:58,23.0000000,,,
2024-11-08 00:36:00,,,17.7900000,20.1500000
2024-11-08 00:36:07,,10.4704116,,
2024-11-08 00:36:08,23.0000000,,,
2024-11-08 00:36:10,,,17.7900000,20.1500000
2024-11-08 00:36:18,23.0000000,,,
2024-11-08 00:36:20,,,17.7750000,20.1500000
2024-11-08 00:36:27,,10.4704118,,
2024-11-08 00:36:28,23.0000000,,,
2024-11-08 00:36:30,,,17.7800000,20.1500000
2024-11-08 00:36:38,23.0000000,,,
2024-11-08 00:36:40,,,17.7950000,20.1450000
2024-11-08 00:36:47,,10.4704118,,
2024-11-08 00:36:48,23.0330000,,,
2024-11-08 00:36:50,,,17.7766667,20.1500000
2024-11-08 00:36:58,23.1080000,,,
2024-11-08 00:37:00,,,17.7700000,20.1550000
2024-11-08 00:37:07,,10.4704099,,
2024-11-08 00:37:08,23.1860000,,,
2024-11-08 00:37:10,,,17.7650000,20.1450000
2024-11-08 00:37:18,23.2500000,,,
2024-11-08 00:37:20,,,17.7850000,20.1500000
2024-11-08 00:37:27,,10.4704081,,
2024-11-08 00:37:28,23.2970000,,,
2024-11-08 00:37:30,,,17.7900000,20.1550000
2024-11-08 00:37:38,23.3280000,,,
2024-11-08 00:37:40,,,17.7850000,20.1550000
2024-11-08 00:37:47,,10.4704078,,
2024-11-08 00:37:48,23.3460000,,,
2024-11-08 00:37:50,,,17.8050000,20.1500000
2024-11-08 00:37:58,23.3540000,,,
2024-11-08 00:38:00,,,17.7650000,20.1500000
2024-11-08 00:38:07,,10.4704076,,
2024-11-08 00:38:08,23.3550000,,,
2024-11-08 00:38:10,,,17.8000000,20.1450000
2024-11-08 00:38:18,23.3510000,,,
2024-11-08 00:38:20,,,17.7750000,20.1450000
2024-11-08 00:38:27,,10.4704080,,
2024-11-08 00:38:28,23.3460000,,,
